5,徐若风,4,2019-01-19,"在追光上一部《猫与桃花源》后，我曾说“事不过三，与它决裂”，所以这部拖了那么久才去看。但令人颇感意外的是，它几乎是我认知范围内，登上院线的国产商业主流三维动画里的最佳作品，是真正的行业顶尖，甚至放在国内都已经不具备可比性。如果说《大圣归来》之流算“分水岭”，那么这部简直就是一步极大的飞跃。
从模仿徐克的改编思路出发，这部电影不仅是一个紧凑、有趣的故事，善恶观模糊中又带着笃定的人物塑造，最厉害的是呈现了精致之余、非常扎实的美术世界里的奇幻唐朝，尤其是在“修葺木塔”这一建筑物的细节还原、宝青坊的奇观展示这两块，完全是教科书级别。可惜，情感线索的铺垫不够充分。"
17,朽木立夏黑猫酱,4,2019-01-12,事实证明无论什么版本的白蛇传，男主永远不顶事，这一版的人设更是一言难尽，成了一个行为逻辑判断力都欠费的莽夫，小青则传承了《青蛇》里善妒的小性子。许宣很胡歌，小白很鞠婧祎，道长很陈坤。各种场景时常唤起我对经典华语古装电影的记忆，蛇族首领一秒钟出戏到《倩女幽魂》，国师团队则出戏到“东厂”。可能是追光动画场面最恢弘制作最精良考究的作品，也能感受到尽力在去贴合成年观众的观影槽点和趣味，导演就像里面的角色一样，非常的撩。可惜剧情其实乏善可陈，后半段努力在让矛盾与冲突变得复杂曲折并凄美感人，然而还是落入窠臼。回到杭州那一瞬感到我国景色真美。人设的脸部美漫CG感太强烈，且男主表情空洞无神得可怕。这部电影可以让非直女观众对男主吐槽很久。
17,Vision Rich,5,2019-01-13,应该是今年最好的国产动画电影啦！制作精良，选题巧妙，音乐 美术 布景 人设 都很好，最后还玩一波情怀加分，美中不足的是人物表情不够生动，情节简单，转折略带生硬等等，但瑕不掩瑜～如果有人想看可以陪ta二刷哦～
12,蒜 | BOY A✎,3,2019-01-15,都被《新白娘子传奇》的BGM感动了，还不如多看两遍《新白娘子传奇》，大家对国产动画真是太宽容了，对纯爱故事太向往了，用近两年最贵的一张电影票支持国产动画，尽力了
16,蕭肅川,2,2019-01-11,差强人意，逻辑都给奇观让路了，宝青坊和大决战的视效是有亮点，但是作为爱情故事是不合格的。一月院线虽有些乏力，不过想达到当初《大圣归来》的影响力应该很难。
10,梦里诗书,3,2019-01-10,追光动画在国产动画的高品口碑并没有衰落，《白蛇：缘起》在视觉上有着一如既往的细腻唯美，但面对一个其实本就拥有国人皆知为奠基的蓝本原型，其仍旧还是没能一改自身剧情上的弱势，那薄弱的剧情，以及脸谱化的人物，都使电影虽然为一个老旧的经典焕发以新机，但却难谈多少惊艳可言。
5,what'swilliam,3,2019-01-13,3星半。水墨风果然还是国漫最华丽且难以复制的法宝。电影致敬了拍此题材无法绕过的两座大山《新白娘子传奇》和《青蛇》，尤其《青城山下白素贞》的旋律响起时，全场哼唱无人离场，有点感人。按理说动漫更容易塑造外型美到极致的形象，可本片中的女主形象总是让我分分钟感慨还是赵雅芝和王祖贤美，女主神似范文芳，男主像胡歌or佟梦实，小青gay里gay气的。斗法场面足够绚丽。剧本问题不小，“许仙”化身活力少年郎的想法很好，但总给人一种“色字当头的青春期少年看人家姑娘好看就一直跟着”之感，他一个捕蛇人怎么懂那么多的？猝不及防就床戏，还特么在佛塔里？猝不及防蛇王人设崩塌，男女主刚认识就谈理想，反派智商堪比草履虫。估计经费有限部分反派配角形象非常“网游”。很想去帮这部电影改改剧本。
37,半江瑟瑟,5,2019-01-13,"看前：迪士尼脸
看后：目不暇接的动作和反转，特别是宝青坊真有想象力，好像汉代画像石，真香。"
20,陈少侠,5,2019-01-12,三度落泪，十分好评。好久没看到这种催泪电影了，尽管前面节奏稍快但瑕不掩瑜。把情爱与历史结合，讽刺了政治和社会，增加了整部片子的厚重感。适合在电影院里看的片子，画面无可挑剔。许宣对小白说，无论何时，有我在。看到这一段的时候，我内心汹涌，多么想对某个人也这样说，无论何时，有我在。
4,桃桃淘电影,3,2019-01-22,以追光自己作品的角度，终于确实有提升，起码找对了方向，不再弄那些土洋结合，小孩子乱蹦的东西了。剩下的，就是更加丰富自己的故事了。
3,大瘦瘦,3,2019-01-19,话说五百年前，圣上求长生，神仙们打架，国师谋私利，苛捐杂税，民不聊生，底层互害，同性情谊难以维系，爱情也因身份而无法善终，我不要下辈子成精，我要现在就不做人了，但即便我做不成人、变成妖怪你们也都不放过我，区区草民唯有一死望投胎能经历个美好的时代
9,无非🏳️🌈,4,2019-01-12,除了脸有点僵之外画面一流，美轮美奂；故事杂糅了白蛇传仙剑奇侠和屌丝白富美类爱情故事以及玄幻武侠。白蛇和男主角滚完床单就要和他断绝关系，说人妖殊途，给人感觉是他床上活不太行哎；狐妖暗示取元神时候也要顺便阉割下体，后排的女生惊呼了一声What the fuck！笑点基本来自宠物狗。以上。
16,zts,4,2019-01-11,可能是国产动画在工业制作上达成的新高度，东方神话还是本土的创作者更难把握其精神内核，故事上把白蛇传改编的比较成人向，BE也在意料之中；追光动画一连几部电影下来几乎都在亏也是挺心疼的，希望这次票房能好一点吧
8,又春总猜,3,2019-01-17,说实话真的觉得很一般
22,羽小凉,5,2019-01-08,小门神我都打了四星啊，这我得打满星。虽然尬点也有，但是作为2019开年的国产（虽然还有华纳，但我就说国产怎么着），我觉得挺好的，场景非常美，随便截屏就很好看，人物细节表情到位，除了男猪长得有点磕碜（。）剧情简单之外还是有很多可取之处的~特别是青白，MD我真是嗑死了这对CP，太有感觉了，成人向动画，带娃慎重。
3,北海道 花系,3,2019-01-16,能看到制作组的诚意，但是如果说是“国漫之光”，那还是言过其实。女主建模明显的网红脸，蛇精脸（锥子脸），审美疲劳，但是毕竟她确实是一只蛇精，好像也没什么问题。男主角有点像胡歌。风景不错，剧情一般，成人向动画，新白娘子传奇前传，转折有些突兀。
7,苏大,2,2019-01-20,新酒装旧瓶，剧情过于简单了，实在是不敢恭维。除此之外，男主和胡歌明明就是一个模子里刻出来的，非说是令狐冲，这种像某人又不能是某人的擦边球把观众当弱智的把戏什么时候能够停止。国漫雄起，国漫雄起，从大圣归来就开始喊的口号到现在还没雄起，利用爱国情怀卖票，不敢苟同。
8,为虾米呀,3,2019-01-11,美国负责技术，中国负责奇门遁甲飞仙道升？  故事搓了点，但最后的巨大“彩蛋”有点酷
18,皮蛋瘦肉粥,3,2019-01-03,有国风有蛟龙，却少了一份厚重；有情也有欲，唯独没了一个真字。百年的道法、千年的爱恋化作水墨，化作断桥的一滴雨落在青簪上。说到头，反最喜欢那只撩人的双面小狐狸，勾足软语间数不尽的风情。
12,正弦大波,5,2019-01-13,"追光的第四部片，一直和部分前同事有些联系，也因为前几部作品对这个公司的未来发深深担忧。中国CG动画到了这个时代，虽然部分作品表现亮眼，但观众对于影片颗粒度的sense还是非常低，大部分成人对于动画更是天然抵触。很欣喜的是，经过5年的打击，追光终于物色出了一套具有商业价值的艺术作品模型。《白蛇：缘起》无论是从受众对于IP的了解、对于国漫的信心加固再到整个电影的完成度、故事的叙述，都化繁为简，一气呵成。虽然已经离职4年，也不再在电影行业工作，但心中的电影梦一直冉冉不灭，也因为这样优秀的作品而重燃内心炽热复杂的情绪。尽管这部电影的票房可能没法那么理想，也非常祝福追光这一路收获的成绩。""嘲讽、坍塌到重建都是人生，追逐内心的光。”P.S. 从现在开始，动画档类终于值得我单独建一个“追光""的标签了。"
4,胡二,4,2019-01-15,3.5星，新白娘子传奇前传，低配版李逍遥跟陶奕希版白蛇，狐姐跟橘里橘气的小青是亮点，背景美如画，故事有点低幼，二蛇斗小道场景不错，boss最后的黑化猝不及防，期待下一部《白蛇：缘灭》
6,憨大仁,4,2019-01-12,女主咬唇妆估计是许多妹子的教科书级示范啦
3,書衣偵探華斯比,5,2019-01-16,今生情尽空悲切，来世再续未了缘。
9,张隐,3,2019-01-13,可以让形象设计总监少看点网红视频，锥子脸大长腿的看多了没啥好处。
14,周冲,5,2019-01-04,好看到爆炸。
21,L+,5,2019-01-11,良辰美景奈何天
8,五节之君,3,2019-01-14,"设定有心了。永州之野的捕蛇人，晚唐的道教崇拜和求仙背景以衔接白蛇本传500年后的故事时代。
但故事还是讲的太简单，总的来说就是唐人的早期仙侠剧风，依旧执着于人妖之别。其实既然做了成人向不如在故事上花点力气。虽然不喜欢许仙的懦弱，可男主魔改鸡汤恋爱脑也是吃不消。主人公的情感互动变化，情节转折都太生硬，配角又过于脸谱化和前后不一致。作为反派出现的国师和蛇母智商太低逻辑简单，又不扛打。
人物画面虽然感觉花了不少钱，可远景还行特写细节不够。场景也很真实好看，宝青坊的设定尤为精彩，但总体来说还是比较粗糙的网游风。人类走路的姿势诡异,动态镜头又晃得太厉害，感觉无形的画外音一直在说“我真的用心了快夸我”。而且小白的脸为什么捏得那么像杨超越2333
这是第三次吃八组安利失败，下次一定要谨慎再谨慎。"
23,瑾羲Qing,4,2019-01-11,可以无缝对接《捕蛇者说》。加上前传这个故事，突然我又喜欢上了《白蛇传》，曾经觉得许宣懦弱又负心，加上这一段，突然就变成了，两个人在爱情里为了对方都曾奋不顾身。无论他在世间何处，无论他还记不记得，我都要找到他，因为我记得。很美很美的故事，穿插的古琴声，很有韵味。还有对经典新白娘子传奇的致敬很可爱呀。小白太美太美了，青蛇是爱着白蛇的。片尾水墨画的白蛇传故事很有意思。就说一定会有八卦出现滴，国师你是阿灭的远房亲戚吗？就感觉最后到了杭州怎么画面突然变粗糙了……？二刷的我在仔细研究小白的发型是怎么梳的，感觉是可以实现的那种。然后脑内循环着青城山下白素贞，啊～～～
12,冬不贰,3,2019-01-13,这么好的技术，就不能好好打磨一下剧本？
14,披着人皮的鬼,4,2019-01-11,多给一分 鼓励外更多的是期许 人物面部细节动作虽然有进步但也肉眼可见的巨大进步空间 希望在现有的技术上 中国能趟出一条独立于大厂尤其皮克斯外的东方审美
11,鹿菏,5,2019-01-16,影片得出来主创的用心和诚意，团队不卖惨情节不作妖老老实实讲完一个故事，虽然有些地方太牵强但是瑕不掩瑜，片头的水墨效果异常惊艳，山水风景也都很好看，小白很美许宣竟然是耐看型哈哈哈哈，值得二刷！
8,子午寅丑,2,2018-12-27,《新白娘子传奇》+《青蛇》+张纪中版《神雕侠侣》+《狄仁杰》+《画江湖不良人》+《仙剑》……一次“致敬”这么多作品，导演可真不容易
15,维雪魂,4,2019-01-11,运镜够出色让人眼前一亮。剧本说不上多优秀，但尽力做到细节丰富，完成度够高，真的很让人意外。华纳动画这些年弄了那么多，没想到除了乐高系列外这部是最好的。
14,山水烟花,5,2019-01-13,"国漫的新高度。—你有什么不想做但不得不做的事情吗？
—就算命数有定，也要活的自在

—我的法力都被吸光了
—这下你再也推不开我了

人妖殊途，我就成为你好了。一晌欢情，护你一世周全。船头孤舟，浮生若梦。

上一次看这样的上古爱情故事掉眼泪，还是很久很久戏说的蚩尤和西陵珩了。"
14,汤圆看电影,4,2019-01-11,好看，既有中国古风的飘逸清雅，又有美式的简约伶俐；故事的创新也好，有旧的看点还有新的主题；不过，有些画面稍微有些不适合小不点儿呦！
11,不野,5,2019-01-16,我还想看宝青坊老板娘的片
2,蜉蝣,3,2019-01-13,一会儿古韵一会儿灾难片的画风以及古装高开衩露大腿的造型，看得人很分裂。新编的故事充满拼贴感。对战节奏紧凑超过预期，但依然摆脱不了你大我更大的直观视觉对比，多用点技能交代不行吗？总体值得鼓励！
4,kylegun,5,2019-01-18,Mary Popping蒲公英，妖塔福利嚼完松，青白百合杀无赦，星座斗阵生死别，双面萝莉怪奇工坊最高！“打妖打了那么多年，日子为什么越来越糟呢？”……《小倩》的非典型续集，开篇情感铺垫略生硬，后面怪力乱神恶趣味出来后越来越赞
6,Jerry,4,2019-01-14,看到白蛇把阿宣睡完就转身抛弃时，本以为她是个拔*无情的渣女。怎料看到后面，才发现她还有个千年备胎小青。原来是个白蛇婊…
11,michaelchao_cc,4,2019-01-11,剧作上原版故事的许仙和白娘子的情被弱化，人妖法师之间的战斗被强化。这可能是由于故事创新的时候很难平衡情感与战斗，或者说战斗没有很好地融入情感，二者有一定分离。电影在制作定位方向偏向了游戏，运用了法宝、破阵等方式推进了剧情。动作设计中也借鉴了哈利波特、古剑奇谭中对决的元素。但是，总体来说，影片的完成度还不错，原作中白蛇、小青、许仙三个人的微妙关系在这部中得到了很好的保留，白蛇与许宣的相遇相恋也有及格水平的展现，没有过于拖沓的情节，法器的作用前后呼应，最后通过前世今生的牵绊过度到了西湖断桥边的相遇。推荐能接受白蛇传改编的人看。
8,陈矮,3,2019-01-11,总觉得导演有什么不得了的见解要发表
22,一郁知秋,5,2019-01-11,"世间多的是两条腿的恶人，长了条尾巴又如何？！
不忘前世，共约今生。
中国的古代文化真的有太多值得拍的故事了。"
4,麻辣香水鱼,4,2019-01-20,值得一看，超喜欢，画面和感情线都好美的。
21,不见蝴蝶不见君,5,2019-01-12,爆炸好看啊，大家去支持下票房啊，颠覆的一版许仙宣，剧情没有那么完美但是绝对不薄弱，但是建议不要带孩子看，不合适。
4,一颗荔枝子,1,2019-01-13,漫画版悲伤逆流成河
5,坐好我要起飞啦,2,2019-01-15,画面很美，配音老师辛苦。一星画面，一星配音。神仙剧情，随时都要谈恋爱。哪管那洪水滔天，天地八荒，三生三世，只为你一个回眸。牛笔！
2,mysticark,4,2019-01-19,画面和音乐都做得非常不错。剧情上存在未解释清楚的地方，中期转折后的情节显得有些混乱。不过对于国产动画来说，这已是值得肯定的一部作品了。
15,英年早睡,2,2019-01-11,除了战斗场面的分镜与人物动作的捕捉做得十分好之外，基本上都是随便拿起来可以吐槽的。人物面部像打了玻尿酸苹果肌的杨天宝一样，所以就是动作很真人，整体上来就是一股违和感的假。还有一种大家已知的生物——蛇，怎么把它改成猫科动物了？摆出震慑状就靠吼？蛇是吼的吗天啊！剧情就更是槽点一箩箩，失忆就算了，为什么恢复记忆是因为看到一个跟自己毫无关系碑文？你要抛出仙剑赵灵儿的命题（妖是天生就注定要被消灭吗？）就算了，为什么立了命题接上的是滚床单？第一次使用会飞的伞就已经操作自如？一支发簪能支撑一个人的重量？被吸光法力的小青是如何逃离最后那个阵的？打完boss才清小怪这个逆操作我也是服！篇幅有限不一一尽数，整体来说，这是一部不合格的电影。
6,○Ⅴ○,5,2019-01-12,前世的许仙透着一股迷人的侠气、目睹白蛇真身后痴心不改，不惜化妖；并且在每个副本中出心出力，很多时候起到了关键性作用。这个“许宣”强行篡改了今生许仙的人设，可是也弥补了许仙全部的不足，满足了观众对大男主的期待。至少我对这个改动相当满意。美术和画面也值得称赞，每帧都可以截成桌面。
4,Squidward,3,2019-01-20,国产动漫真的太爱构建一个庞大的世界观 然后无可避免的不是顾此失彼就是解释不好 用大托小在我这不是很讨喜反正 被吹过头了 期望自然高 观感无可避免的差 口型有硬伤 蛇皮的材质也太闪太滑了 看到最后我的眼泪依旧不值钱
6,晓风明月,3,2019-01-15,画面值得肯定，但是剧情是硬伤，配音也不行，太尬了，俗套，完全不能让我有代入感。这部电影很多方面都让我感觉有模仿泰坦尼克号，包括男女主身份地位差距大，包括男主性格还有最后男主保护女主的一幕，和泰坦尼克号太过类似，然而画虎不成反类犬，它不能像泰一样让我感动，只能说导演和剧本功力还差很多。而且男主这样的人设照理说会很吃香，可是整部电影看下来我只觉得男主是个傻X，时时刻刻都在装逼，越装逼越傻X。不过电影刚开始女主梦境的水墨风很让人惊喜。和心里预期差的有点多，看完明白了票房不行不是没有理由的，追光要是再不用心打磨剧本emmm，还有，可不可以请好一点的配音啊。最后，多给一星算是支持国产动漫电影吧。
13,parachute,2,2019-01-14,尬死我了。
15,青青雫崎,4,2019-01-13,中國動畫片就得這麼拍，除了男女主的愛情動作戲有點突然，值得稱讚的是諸位配角，每個都活靈活現的⋯⋯
1,T.V.Zoe ி,3,2019-01-20,故事没讲通 也就那样吧  挺花心思挺认真 但还是一股子我最讨厌的国产动画的网游味儿  女主是按着陶奕希捏的吧  男主是按着单眼皮金城武捏的吧 但这种差距就像「青城山下白素贞」一起 才觉得正版上线了
16,讽辞阿嘎,5,2019-01-11,"五百年前你叫小白
他叫许宣
缘起五百年
缘续五百年
前世今生
生生世世
今生你叫白素贞
他叫许官人
PS：中美合作，故事主线、画面风格超级出色。爱情、打斗、妖术、五行、萌宠、CP等元素全有了。
期待更多中国民间传说、神话故事焕发新光芒"
9,鲁大师,2,2019-01-15,剧情太水
12,遇见优秀的自己,5,2019-01-13,惊艳，值回票价!画风上来说我第一时间想到的是接近《秦时明月》，场景和人物都做得很逼真，打斗设计的很精彩，没有做成3D版可惜了。故事内核还是老故事，但是也有创新，我看到了500年前许宣对小白的痴情，犹如杨过对小龙女般痴情。无论你是蛇是妖，哪怕你变成白巨蟒，我爱你如初；你说，你我人妖殊途，注定不能在一起，那我就自愿出卖自己的精元，化为最低等的妖精，这下好了，我也是妖怪了，小白你没有理由甩掉我了。天罗地网，生死瞬间，我以单薄的身体替你挡住飞来巨石，而你，在最后拼尽全力用法器留住我的魂魄。五百年后，西湖断桥之上，许仙追上去说“姑娘，你的发簪掉了”，小白回眸，情意绵绵地说“谢谢官人!”😊😊😊
8,turbine,3,2019-01-05,总感觉宝青坊主小狐妖似曾相识，最终恍然大明白，三国杀董白！
1,张苑希,3,2019-01-21,美术设计和视效场面的确精致唯美，但这种俗气的一见钟情网文式爱情实在让人吃不消，剧情薄弱节奏沉闷转折生硬，基本上可以当做白蛇传的前传看。ps.不管在任何有关白蛇的作品里青蛇对白蛇的感情才是最真挚的啊！
7,WallE,2,2019-01-18,捕，捕蛇者说？男主脸就是一般武侠剧男主的脸，女主脸就是网红脸，看一次忘一次。剧情乱七八糟，毫无逻辑可言，除了画面精致，优点乏善可陈，所谓成人电影不是女性裸露身体，说话吊嗓子就是成人电影。带着期待去，看到一半只想刷手机。
3,Camellias,1,2019-01-21,爆米花电影，比变形金钢5还不如。一年都看不来几部烂片的我这次也算走眼了，被宣发忽悠进了影院。
1,乌鸦火堂,4,2019-01-20,追光动画最好的作品，其实也是被安利才看得，因为追光之前的作品全看了，对他们家有点灰心了，所以才刚看，还好终于起势了。画质不必多说，追光一贯的高品质，道具、场景设定是东方神韵，特效场面则是偏于西方。故事难得顺畅了一次，也很动人，结尾致敬断桥白娘子。台词一般，女角色人设都很好，男性角色相形见绌。许宣像胡歌，小白更像邱淑贞，小狐妖貌似圈粉无数
16,喵喵喵,5,2019-01-13,讲真，在结尾之前，应该是4星，但是片尾熟悉的音乐响起，泪又不争气流下来〒_〒，全场都一直坐着没人走……好吧居然有彩蛋……我还以为都是跟我一样听歌的……
22,在下李慕白,5,2019-01-11,“世上多的是两条腿的恶人，你多一条尾巴又怎样？” ，小时候看出的是其中的爱情，现在看来最打动的人的是其中困扰着无数人的身份认同了
3,空山,3,2019-01-15,"1.追光，仍然战斗在浪费团队和技术的第一线。发下毒誓，绝不做出好故事，谁先做出来谁TM是王八蛋。
2.前40分钟，精力主要用在对抗角色面瘫、眼神空洞、口型混乱、硅胶质感、漂浮不定所带来的不适。后一个小时的打戏真好看。师父的大锅饭练功法也有点意思。
3.确实成人向，裙子开叉到大腿根、衣衫撕破露出半圆乳房，还加了亲热戏。最可怕的是宝青坊老板娘，孩子身形，袒胸露腿，很不适啊！所有的性相关成人内容都令人不适。"
1,贾小年,4,2019-01-19,开头和结尾太过惊艳，以至于可以忽略掉故事推进中的一些中二元素。（希望反派人物塑造可以更立体一点
1,birds,3,2019-01-17,比之大圣强很多，视效很花，故事昏昏欲睡。
8,Yukip,4,2019-01-05,在国漫里水准算不错的，让我想到了去年的风语咒，其实算还可以的，多加一星支持一下!
15,[已注销],5,2019-01-11,画面很精致，水墨风格极其唯美。人物性格鲜明通俗易懂，故事是白蛇传的前篇，相当于原创剧本。是一部值得推荐的好电影。
1,向简,4,2019-01-08,老故事已经板上钉钉，能发挥的并不多，角度好，在＂当年救了我＂的孔隙中凿出大情节。把许宣和白娘子写成了杨过和小龙女，致（借）敬（用）泰坦尼克号结尾的点睛之笔。千回百转让人怀念的永远是相遇和相爱阶段（前相处时代）。叙事并不输于花木兰和功夫熊猫之类，主流但不乏味，巧妙回答了＂美色在爱情中地位＂的天问，可以看作爱情寓言——因美色而起，凭痴心续航。髪簪是信物，记忆是信仰，梦是点题。人往往这样：初看美梦，觉得自己也行，于是自命不凡、嘲笑俗事；然后自己成了俗事，反过来笑美梦幼稚。成为俗事是必然，但分主动沦陷和被动沦陷；有的人弄潮很享受，有的人弄潮很被动；最惨的是不想弄也弄不好潮但只能被漩涡甩得七荤八素不人不鬼的人，这些人看到当初的美梦，除了内心一声惨叫，又能如何！呜呼！
0,海狸狸狸,4,2019-01-17,画面很美，特效很好，故事也很不错。果然是中美合拍，能看出来美国电影的影子啊，哈哈。并不是给小孩子看的动画片噢！最后还无缝衔接《新白娘子传奇》啊。
7,突然粉碎,3,2019-01-11,迄今为止最好的追光动画盖章，白蛇传果然大IP，以为青白许仙的故事看得足够多了，实际上还有很大的开发空间，故事完成度和画面渲染都很满意，剧透预警：《冰雪奇缘》《泰坦尼克号》《新白娘子传奇》爱好者不要错过
9,萧玄清,4,2019-01-13,"7.5，我的马鸭，一个大老爷们硬是给我看哭了
人物形象还是太好莱坞了，男主没有记忆点，女主美得很普通，不过女配的脸我还是蛮喜欢的
情节很简单，不过切入点蛮不错的，期待下一部
故事里面有许多小心思和新意，挺不错
宝青坊最佳，期待番外篇
打斗凌厉，很帅很爽
道士难道只能跟鹤有关了吗？太死板了8
PS:记得带纸巾"
8,予己一书,4,2019-01-12,完爆大圣几条街。画面非常美，但是打斗跟开玩笑一样，蛇精boss跟国师没露面时感觉真牛批，但是还没干两下就趴了，跟漫威宇宙高潮打斗时一样闹着玩似的。本想打三星，但是结尾断桥遇许仙画面太美加一星。
0,SingLesinger,4,2019-01-19,结尾断桥二人背影的发型简直iconic，前面的叙事其实很普通，一些二次元的软色情元素国产动画中还是很少见。
2,灼灼裴质,4,2019-01-17,剧本完成度很高。缺一星在于，我没有哭，也没有笑。
4,Favillae,3,2019-01-17,反派国师师徒都是雷声大雨点小讲排场死得快，失望。剧情总体挺低幼的，小学生网文水准。
0,水怪,3,2019-01-20,唐末屁民苦于抵税，然后就宋朝了…
0,Homo sapiens,4,2019-01-18,前半部分非常惊艳，一度想给五星。直到把人变妖有点开始不对劲，后面立即审美疲劳。总之，中美合拍两开花，可以一看！（
6,何小辅,5,2019-01-14,不一样的白蛇传，以为是瞎改，最后居然能够和传统的白蛇传承接，惊喜
0,离桑,4,2019-01-15,8
3,盲忙,3,2019-01-12,还不错的改编，想看徐克拍真人版。
6,HandWash,4,2019-01-13,结尾好加分呦
1,殇潮|Enigma,3,2019-01-20,太成人了吧……人家还是个宝宝
4,党委书记,3,2019-01-11,"比大圣归来强100倍确实。
但是，四连扑预定，追光顶住！不要倒闭！卫星吧需要你们，手动滑稽。"
4,梵目,2,2019-01-16,动作戏有莫名其妙的逻辑性BUG，显得很假，故事具有连贯性，也有不少小高潮和冲突，能够提高可看性，但剧情上依旧比较老套，没有新意，可能成人化是最大的吸金噱头。
4,舒心酱,3,2019-01-11,许宣是李逍遥性格，纯爱人设。打斗场面有些地方很失控，汪好可爱呦，奶萌奶萌的但那个大叔配音是怎么肥四
4,Rickest_Rick,3,2019-01-14,不带情怀加成，不谈“支持国产“，那也不失为一部不错的动画电影
3,五星级大飞鱼,5,2019-01-17,给白蛇的团队 活下去的希望，国产的烂片都能给到五六亿的票房这个怎么就不行，喜欢凑烂片的同志们长点心吧。
0,玥玲,4,2019-01-18,期望有第二部。
3,夜间飞行,1,2019-01-14,李逍遥的造型适合任何古装片乃至…动画片
0,冰仔,4,2019-01-19,有几段动作有点僵，难得的是全片几乎都不尬，甚至有点感动。最重要的是，中美合拍的电影终于上映了！……开花，开花。(那狐妖也太少儿不宜了吧！)
2,-李庆宇-,4,2019-01-22,看完三句话记得特别清楚。人世间两条腿的恶人多了，长条尾巴怎么了；八荒四海总有我们的容身之处；来日方长来日方长来日方长。（都是在概率里偷生，哪有什么来日方长，我最不信来日方长 ）
0,dum没头脑,5,2019-01-17,有画面 有构思 有故事 对于每到放假无限循环看新白娘子传奇的我简直意义非凡
13,功夫兔子,5,2019-01-11,美极！美极！国漫巅峰！太美了！细腻唯美！光看画风就够了。另外这次我第一次观察了一下动画人物的口型。
14,万古,5,2019-01-08,唯一让我不满的地方就是那条单身狗，导演你是在暗示什么！？🙃
0,痞子老九,4,2019-01-20,鼓励性4星，画面与故事题材上的突破，都在国产动画电影里算得上亮眼。只是动作打斗方面显得太“快”了点，很多时候感觉是为了缩短时常而故意放快了，让人有点目不暇接……这一点，体验实在不咋滴～
4,gwei,3,2019-01-06,前半部分，画面超美，后半部分 所有国产动画的通病！灰暗 凌乱！
2,Aboo,4,2019-01-13,既有船，也有船戏的《白蛇》前传，故事颇有当年王祖贤演的那些神神鬼鬼港片的风味，看着亲切。细节上也是有些小灵光的，比如佛像的眼泪不过只是解冻后的水汽。男主这个长相，我没猜错的话应该是唐人签约的艺人吧。鼓励鼓励，票房应该会随口碑走高，不过有点可惜不是农历蛇年。
5,yunduan,5,2019-01-13,国产动漫能有这样的水平确实难得，阿宣舍身救小白化身冰人的桥段有种泰坦尼克的感觉，结尾音乐响起，各种回忆……
2,BLAKE,4,2019-01-13,技术过硬，故事略微单薄了点，阿黄应该是最憋屈的配角了。
1,levitating,3,2019-01-15,国产动画进步真是神速哇！最后大战睡着了，果然特效片的打斗戏一向是我的催眠剂。男主挂的时候，满脑子闪现泰坦尼克号……
0,超人叔叔,3,2019-01-16,华纳摆在那里作画的品控没得说 作为缘起也算过关的前传故事了
15,岁月静好,5,2019-01-13,和我妈一起去看的，本来我妈说看大黄蜂不看动画片，我不干，我说为国产动漫崛起添砖加瓦！当真是没辜负我的期待！看完我妈也是非常满意，直呼太美了！等了小半年，从微博上看到预告片开始就在等着了！白蛇传是我们从小就熟悉的故事，但是和《大圣归来》对《西游记》的改编不同，《白蛇缘起》是《白蛇传》的前世故事，女孩子总是会喜欢这类前世今生情系三世的故事，剧本非常棒，特别唯美，结尾里面小白看着阿宣的魂魄清唱《何须问》的时候我真的哭了！
0,男娼起义,3,2019-01-16,阎魔友情出演了
5,血天,3,2019-01-17,节奏乱七八糟，爱情莫名其妙，我们好好铺垫不好吗。前半段再多点时间，把线理清楚，人物动机，情感好好铺垫，会好很多。以至于看到最后都觉得小白和阿宣的感情太过于仓促，师傅，小青的动机缺少点什么重要的推进因素。不过后半段倒挺好的，节奏比前半段好太多。很多设计看出来话了心思，比较亮眼。不过看完以后，很难记住有什么吸引人的地方了。
7,韧者,4,2019-01-09,"虽然好看，但比不上阿唐奇遇、小门神、猫与桃花源，故事太简单，除了爱情，没啥多余的内涵！看阿唐奇遇、小门神、猫与桃花源，能边看边思考，看白蛇不用带脑子（解读人性也说的过去，但没必要），适合放松看一看，不用带着鉴赏去看！
对了，里面的音乐值得鉴赏！"
0,Dita,3,2019-01-17,"新白娘子传奇是童年回忆
青蛇是港片记忆
于是去看了部国产动画电影
上次看国产动画还是大圣归来
没有吹的那么神
也没有那么差吧
三星吧
画面确实不错
但是故事情节还是蛮突兀转折的
下面有剧透

最好笑的是许宣为了要和小白在一起
去变成了妖 长出了他狗狗的尾巴
我也是醉了
我以为我在看奇葩说呢
辩题是“伴侣变性了你怎么办”
当时就有个奇葩说 我建议你也去变个性[皱眉][皱眉][皱眉]
真的是爱上了妖 人妖不能一起 我建议你也去变成妖
这是什么沙雕操作😝😝😝
笑到昏Gucci

最后不止致敬了这两部🐍相关的经典作品
感觉还cos了泰坦尼克号哈哈哈哈哈
不行了 这一锅中美乱炖
我干不下去啊
不过确实原创内容太匮乏了
这种翻牌过各个版本的大ip还要拿来继续拍
看到结尾应该是不出意外还有下一部吧"
0,绯色_神仙,3,2019-01-13,很多设定都挺有意思，特效不错。
