6,瑞波恩,5,2019-01-08,还是很动人的，大黄蜂忠勇可爱又是超级DJ一枚，萌化了一众地球人。有迈克尔•贝与老斯的保驾护航，特效剧情流畅自然，重心不在打斗特效，而在人类与外星机器人的真挚情感，虽无惊喜但也算是这几年良心科幻大作了，而很多场景都可与《E.T外星人》对比的，充满了童真与怀旧气息，当大黄蜂与小萝莉一起听《unchained melody》的时候，忽然想起青葱时代的过去，差点内牛满面，啊啊啊，好丢人呀！（捂脸）
2,Yome,4,2019-01-05,比 變形金剛   好看 太多了!!!
6,女神的秋裤,3,2018-12-28,TF boys中的大黄，萌得跟大白有一拼，复古温馨，少有的几幕大战还是很精准的带来TF系列的感觉，大黄蜂在这里了解和学会人类的一切，获得新生，真正在人类和变形金刚之间建立情感的羁绊，比擎天柱的官腔实在的多。
7,明光暗影,3,2018-12-28,"《变形金刚》是男人开车，粗暴有力，走肾；《大黄蜂》是女生开车，温情暖萌，走心。
有人找回记忆，有人得以成长，这样也挺美好的~

ps:迪士尼有“大白”，派拉蒙现有“大黄”了。ET式的外星萌宠片，青春成长片，家庭少儿片……画风大变，这回估计女性观众更喜欢。。。"
5,时间之葬,3,2019-01-04,本质上是一复古青春片，大金刚化身小萌宠。比卖拷贝后面几部当然是好看了，但是金刚们的战力之飘忽，从来也不给个合理设定与解释。
12,four8,4,2018-12-31,电影前半部分大黄蜂巨萌！后半部分巨苏！电影自带笑点！这部算是反转了变形金钢系列口碑了。
1,Panda的阴影,4,2019-01-04,⒈像我这种不太喜欢开车、又爱听音乐的人真的很想要有一辆可以自动驾驶又可以用歌曲沟通的「大黄蜂」呀！⒉电影看得多，音乐听得多，然后在看“新”电影时注意到里面迷影细节、听到熟悉的旋律就会有惊喜的感觉，比如《怪形》《夺宝奇兵》海报、《头号玩家》使用过的<Everybody Wants To Rule The World>、《无敌破坏王2》第二个彩蛋里使用的<Never Gonna Give You Up>……⒊跟开场众多变形金刚大战相比，最后结尾高潮还是有些不够给力！
1,安蓝·怪伯爵,4,2019-01-08,正直善良，武力在线，肤色健康，身材超棒，嗓音独特，手控福利，温暖抱抱，懂得示弱，偶尔犯傻，天天卖萌，最关键的是在难过的时候适时出现，在生离死别的时候向你伸出手，在危险的时候护在你身前，这样的小奶狗男票谁不想要哇哇哇……喂喂醒醒口水擦擦干啊大妹咂散场啦（被保洁大妈晃回魂……
7,悍客.罗,4,2018-12-21,有意思！少女版超能陆战队，奔波必，成了一个大逗逼。
6,壹安²,4,2019-01-01,整个系列里最有温度的一部，家庭&亲情&成长主题看上去比拯救人类主题格局小了，但我偏偏觉得高明许多。顺便从《X战警：第一战》、《银河护卫队》开始到《大黄蜂》再到年底的《神奇女侠1984》，80年代复古流行风真是百看不厌呀。
5,维雪魂,4,2018-12-28,人类戏份过多一直是这个系列为观众诟病的槽点，但奈特公子告诉大家这其实并不是问题，关键在于如何妥善处理好机器人和地球人之间的关系。《大黄蜂》选取一个较小的格局视角，向观众展示一位外星人的到来如何影响到了一位小女孩让她重新找回自我。重点在于让人见证大黄蜂和小女孩之间双方之间的互动，与观众建立起情感共鸣。而不是像卖拷贝塞一大堆认不清数不完的人类角色相互吐口水讲笑话而忘了汽车人霸天虎的存在，让观众艰难熬过两个小时。当然这片观众评分估计不会特别高甚至低于前几部，会有一大片直男癌觉得这样一个简单故事，还不如看没完没了的轰炸和卖拷贝最爱用的超模表演。
6,今言,3,2019-01-03,剧情很稳，燃点太少，大黄蜂只剩卖萌了。
3,probe,3,2019-01-04,开头正宗变形金刚造型的回归让人感叹如果原系列从此开始该多好，此片也可以看做变形金刚宇宙的序曲。故事之后就一路跌下去，结局动作场面既牵强又平庸几乎没有高潮，豹头蛇尾啊。照抄钢巨人的人机恋套路让文戏偏多也削弱了节奏感，一直靠流行金曲串烧来勉强拉起兴奋度，只能算作幼稚青少年向的怀旧小品了。变形金刚必须要有数量上的气势，个体而言，可挖掘的魅力实在单薄。
6,朝阳区陆依萍,3,2018-12-13,把大黄蜂写成小黄人+忠犬男友，谁能不爱呢？
4,夜神月的猫,4,2019-01-04,片头就来回忆杀，激动死了，Nike公子爷真的懂变形金刚，情感戏细腻，逻辑到位，变形一气呵成不拖泥带水，这正儿八经才是影迷想看的变形金刚呀，早该让Nike公子来导啦！就问你想不想养一只大黄蜂，哈哈哈！论孤独的灵魂谁不需要一只高能宠物！不过这下有坑了，变1时擎天柱才来地球，这里这么早就到了是怎么回事呢？
6,晚不安,3,2019-01-02,耐克公子可算让这个系列摆脱了卖拷贝的轰炸阴影，最新一集的“机器人色情片”有了些不一样的色彩。以擎天柱开场和结束，但没有什么苦大仇深的总结陈词。关键是没有太大的野心，把故事收拢到边缘人找情感慰藉。整体剧情还是俗气巴拉的，有完成度但是了无新意。请来海莉演了个低配版的《成长边缘》，个别情感戏挺见编剧功力。把大黄蜂从士兵“矮化”成忠犬，用小黄人那一套萌系属性来俘虏观众，不过拯救世界的A线写得跟《毒液》一样烂。是《银河护卫队》先起的头吗？好莱坞导演集体陷入八十年代怀旧金曲热潮。最后，实战证明，直升机永远是最不经打的……
5,谢谢你们的鱼,5,2019-01-04,棒呆，外壳是《钢铁巨人》，底色是《成长边缘》，最值得兴奋的不是塞伯坦短暂的童年大巡礼，而是一段感人至深的成长故事，不觉得有什么俗套的，百分百的温暖。
5,Karno,4,2018-12-28,26.12 stc人真多 缺氧.. 大狗子真可爱!!萌死我了 用收音机说话 往bully车上扔鸡蛋 扔完傻乎乎地躲车后面hhh 不过一条锁链就把男反派给废了 稍显牵强 男主原来是摔跤冠军呀 难怪出场时有人欢呼～  他说 那两个大机器人自称名为deceptions 这意图还不明显吗hhhhh
4,Happy Wiggin,4,2019-01-05,看到一半脑子里忽然冒出一个想法：主题曲再也不是Linkin Park了……
12,令狐师兄,1,2019-01-04,垃圾片，美版黄思聪可以回去吃老爸了，第一次在电影放映中刷手机了，2⭐再减一星，越看越无趣
4,影毒肥佬,3,2018-12-24,"多謝柯柏文大哥在 小弟首擔主角的戲  友情客串,  仍然奉上最精彩動作, 應該是商請了八爺作動作指導.  柯大哥還在結尾再次探班, 給足了小弟面子,  可惜他趕場太忙(可能正在客串鋼鎖. 麥加登. 陰波. 大力士等等外傳前傳),  沒機會和美麗的海莉小姐互動一下,  不然她們合照到網上,  點贊定過億!!"
4,隐形军刀,3,2018-12-21,三星算理智分吧，情怀粉就是冲着小时候G1的造型来的 无功无过，不过还是比爆炸贝那一坨杀马特金属强多了 剧情设计不能再老套了 全程就是bunblebee卖萌 女主小姑娘不错 kubo的导演果然跟看完kubo的感觉一样。。
6,judy,3,2018-12-27,中二少女與來自塞伯坦星的ET。差不多把大黃蜂當寵物狗在拍...終於不爛，但也只是普通。沒特別好。罕見拿到好評的原因是反差吧。前面麥考貝的變形金剛爛太久了。而觀眾對這系列標準也向來低到到不可思議...
3,把噗,2,2019-01-20,太弱智了。
8,隐,2,2019-01-06,变形金刚也要做“小奶狗”？我宁愿看蓝领工人审美的机器人。
5,cccddw,4,2019-01-01,2019年第一部电影。最喜欢开场在赛伯坦的战斗和八九十年代感的配乐，一月没有什么有竞争力的影片，票房应该会很好（导演不用回去继承百亿家产了
5,Muto,2,2019-01-10,没有一处不在人类套路当中的《大黄蜂》最终于大写的人类面前依然没有存在感。为此我们得继续从海德格尔那里寻找命名的意义：所命名之物与人类的关系。在汽车人的语境里它是B127，在人类语境里它是钢铁战士，只有在女主角的眼界中它才是代表了一个人的萌萌哒。也正因此，这个系列终于在一股复古的风潮中切断了人与机器的关系，转而建立人与人的关系。事实上我们看到在动作场面和视效方面影片均有明显的节制，倘若作者稍微下点功夫打磨一下剧本，或许能将这部平庸的作品拉高一个档次。
3,桃花石上书生,5,2019-01-05,真是好看，超越任何一部变形金刚的正片。女主角算不得美，但有一种天哪，她真的真的好青春的感觉。演技非常棒，占满银幕。遇到大黄蜂这样的朋友何其幸运。哭了好几次。
2,品客,3,2019-01-04,简直就是一封写给早餐俱乐部的情书啊！
5,木由,5,2018-12-28,太喜欢了，要认真写长评。恭喜耐克少爷导演当的不错不必回家继承家产了。
0,简隋英的小朱🌈,4,2019-01-07,看来全世界的少女都缺爱，尤其是父爱…这种无法消解的情感最终在(类)爱情上得到投射和平衡。和同期海王的权力征服等男性春药相比，果然情感羁绊来得更讨好女性观众。谁不喜欢可爱又幽默的小蜜蜂呢(*˘︶˘*).。.:*♡
1,BlackWatson,3,2019-01-14,没有任何意义的一部纯商业娱乐片，拥有非常明确的套路和剧情，商业娱乐片特征。不难看，也不值得好评，没有任何值得一提的亮点，就连跳水之类的的花样都明确能被猜到。都2832年了，还在搞卖萌动物的套路，从早年好评作品，后来也有学得不三不四的长江七号，银河护卫队、大白、神奇动物在哪里，这种片就是电影的耻辱。2015年以后再出任何以动物（机器人等）卖萌博好评的片，都是在戏耍观众的智商。
4,艾薇森,4,2019-01-05,许多年后，查莉看到大黄蜂和山姆一次次拯救地球的新闻的时候应该会很骄傲吧
5,懒得懒了,4,2018-12-27,"大黄蜂🐝简直是女性观众的收割机
蠢弱萌和男友力MAX无缝切换☺️[嘿哈]
前半部：论蠢萌傻弟弟的饲养与培育
后半部：小蜂蜂带你回归纯与真的17岁
感觉不少人会喜欢这部青少年向&女性向Transformer😂
最后还收到了蜂蜂礼包 真开熏[憨笑][憨笑][憨笑]"
0,武侠小王子,4,2019-01-04,卫星奥运宫崎骏，机车冷战老摇滚。
0,桃子,3,2019-01-09,俗套、好看，配玉米片和饮料。分镜头像是电脑程式，每次都能猜到下一个，剧本也挺像。大女主片；所有男性角色都比较弱，从小孩儿到中年。不过，女主角挺帅气，非常能让人看下去。大黄蜂基本上照着狗写的。用收音机DJ式说话挺有意思。科幻+青春片。（黑胶唱机出现的时候，我身后一位女观众问男友，“这是什么？”）
5,草原上的马,1,2018-12-19,我看的生肉版，流水线的剧情和流水线的演技以及特效
1,何小沁,3,2019-01-05,我对一切萝莉+机械设定毫无抵抗力……不过这部居然跟大白一样是个恶意卖萌片啊……或者是，萌宠片？？？有点失望吧，不想看养宠妹想看撸铁妹啊！！情节也比较低幼向，适合爱看ET的小朋友们
1,kylegun,4,2019-01-09,赛博坦经典角色大乱战，星星叫肉搏大黄蜂，造船厂拆塔之类的机械打斗还是不错的，但主要时间在玩宠物养成实在难受啊，从前几集狂轰滥炸消费女色到如今恶作剧卖萌消费男色，男女主角最后还要连拖个手都不行，也真是政治正确得很可以了。看完后深深怀念麦克贝……
3,发条橙,3,2019-01-08,小巧且精致，简直小清新！和卖拷贝那几部狂轰乱炸的硬派直男风显然是截然不同的。不仅在人物情感与角色的互动上有了更多细腻的刻画，而且能看到剧情了，适当的动作戏也更有辨识度，不再有一堆破铜烂铁扭在一块儿缠斗的“油腻感”。八十年代流行梗的运用更多的是符号象征而不是刻意滥尬情怀。剧作整体偏儿童向，能看。
2,Dick8045,4,2018-12-29,棺材板被一腳踹開，恭喜終於迎來系列作的救贖。換個導演果然才是正確選擇，麥可貝末期已經陷入了對系列的厭惡，連觀眾都看得出失去了熱情到底能拍出什麼翔來，第四集的偷懶變形、第五集的糟蹋歷史都是，系列必須與之切割成了必然，所以從頭來吧，大家在那邊琢磨什麼有沒有與第一集無縫銜接倒也不必了。故事前半段近似第一集，男孩與變形金剛的相遇，後半段類似《Man of Steel》，外星來客的彼此角力。可貴的是貫穿其中人類戲份終於不再讓人厭煩，海莉比起西亞有說服力多了，雖然設定上一樣老土，走不出失親陰影、逃不掉同儕罷凌什麼的，但是不知道為什麼，放在80年代，這樣的故是就是能夠自我合理化，或許是那些老歌使然吧，也或許我們已經厭煩了什麼地球毀滅大危機，只要能再給我一個勇敢跳下水的理由，那也就夠了。補：動作戲終於不再垃圾打架！
1,天马星,4,2019-01-04,典型E.T.模式下流浪外星人与叛逆美少女的成长故事，虽然俗套但是胜在情感真挚。这一次汽车人与霸天虎不再是只知打打杀杀沦为摆设的机器，这一次他们有热血也有智谋，有愤怒也有恐惧，这一次变形金刚们比任何前作都来得有人性。
3,陆支羽,3,2019-01-04,3.5。
4,芥末蘸酱,3,2019-01-01,怎么就系列最佳了，大家是真的瞧不上迈老师啊。
1,水浒三国金刚,3,2019-01-04,萌燃暖男治愈系守护神
4,汤圆看电影,3,2019-01-11,坚硬的钢铁战士居然温情脉脉了，有点意思！
2,第七年夏至,5,2018-12-22,"看的时候，有很多话想说，看完之后，却一时又不知道说些什么。总之，是一部中规中矩的好莱坞特效好片，四星；除此之外，又有一些其他的东西（请自行买票到影院体会），加一星。
特效和动作很好；剧情比较完整；演技不赖；泪点恰到好处，不尬；萌点会让人从此不再想撸猫，只想撸bee"
1,诸葛若见,3,2019-01-06,"少女与汽车人的成长记，笑点有，感动点也有。从女性视角切入变形金刚系列，多出了宠物的温情感。忠犬系大黄蜂太有爱了，摸头杀瞬间戳中萌点，蓝色大眼睛一闪一闪，撸狗手感一流。配乐走的经典复古风，合格的爆米花片，能图一乐。
汽车人和霸天虎打斗场面，还挺精彩，有格斗美感在里面。可以看出找了导演奈特之后，整个系列都焕出新的生命力。迈克尔·贝在变5的表现，简直烂到抠脚，只知道一味堆特效和插广告。

动作场面还是得为电影剧情服务，本片克制了很多。虽有不足，但娱乐性和可看性相较于变5提升了不少。7分"
2,麻绳,4,2019-01-04,变形金刚系列最暖的一部，喜欢大黄蜂作为一个大玩具陪伴女孩的部分，很多温情有趣的设计，特效大片文戏这么扎实，很难得。动作场面也完成得不错，耐克公子可以不用回家卖鞋了。
3,angryriver,4,2019-01-04,哪个地球女孩不想涌有一个汽车人男友呢
0,glim,1,2019-01-20,低幼到一定程度，跟第五集比都没什么花棉
3,国产凌凌期,5,2019-01-04,初次相识，青春年少，患难生死，年代金曲，又找回了些许当时看变1时那种新鲜感。大黄蜂怕是要成为一九年首季萌物。从动作片的角度看，亚洲动作电影对好莱坞动作风格的影响是显而易见的，汽车人的短暂肉搏戏不难看出香港武打片和《突袭》的影子。不多说了，刷歌单去。
2,西帕克,3,2019-01-05,人物关系基本来自《钢铁巨人》，但完全没达到那个高度，只是加了情怀的改良迈克尔·贝。这些年的80年代致敬风看的也有些腻了。不过G1外型的金刚真是太赞了！
3,榜上有名猫,4,2019-01-01,IMAX场次，主线甲壳虫到科迈罗进化史，副线第三类接触走心向，动作线前虐后发力小光环，节奏适中，总体来说，票价还是值的。PS：背景塞伯坦星球混战已立好拍擎天柱续集的flag了？
0,mysticark,4,2019-01-12,剧情比第一部以外的卖拷贝版都好，女主说实在的已经好过之前任何一位了，虽说除了最后一刻照样起不到任何作用。这回军方也没起到作用，重心全压在大黄蜂这一个角色身上。
0,放开那个浪味仙,3,2019-01-08,减少了大篇幅的狂轰乱炸，这一部变形金刚人情味重了很多。Bumblebee绝对吸粉，看不得小姑娘受一点点伤害，贴心又可爱。故事整体很一般，剧情略套路…没有传的那么神啦
3,沧海一小生,3,2019-01-05,陪宝贝去看的，变形金刚打起了温情牌，还不错，或者说很适合东方人吧，起起伏伏，有热血激情的战斗场面、也有催人泪下的生死之间，故事紧凑有头有尾，可以一看！
2,Salvatore,4,2019-01-01,海报和预告都有钢铁巨人的感觉，看完也是真人版钢铁巨人
1,念已,5,2019-01-05,少女bee满分
8,认想,5,2018-12-26,"大黄蜂到地球与女孩查莉男孩Memo相遇，互动很萌 相处有情感 带感。
萌、男友力满满。黄色甲壳虫车 看着开着坐着都可爱，肌肉跑车跑着~。
保护 打斗 收音机说话 跑步的背影很帅"
0,窥窗桃枝,3,2019-01-21,闲篇废戏太多了，大黄蜂电影的重点是大黄蜂，如果要看青春少女成长的话我会去找一部青春片来看。开篇赛博坦上那一场还不错，结尾就太水了吧？碰上这种结尾大战拍不好的动作电影简直郁闷死。当然我还是要说，Hailee 已经做得很不错了，这不是演员的问题。
1,老罗Lazzaro,3,2019-01-04,设定卖萌的大黄蜂，与少女抱团取暖互补缺失。回归最初该有的娱乐性而不是卖拷贝版冷冰冰的密集打斗，小格局下用温情一面呈现《变》系列，加重情感，角色又显单薄。
2,黑凤梨,3,2019-01-04,近一个小时都是肥皂沫的铺垫，硬核机器人大黄蜂俨然变成了萌宠。少女的气声台词太多了点，演技不好
0,本来老六,3,2019-01-06,不过不失。家里重新装修国家会贴钱吗？
1,fire,3,2019-01-05,没想象中好
0,有心打扰,3,2019-01-05,抱着一坨带着汽油味的坚铁硬钢，总觉得不舒服……
2,江雪宫城,4,2019-01-01,大黄蜂可萌可帅！每个孤独的姑娘都希望有一个懂她的“大黄蜂”啊！瞪着萌萌哒的大眼睛躲在小山丘后面，全场乐疯！反差萌永远能逗乐观众～不过大黄蜂也是男主光环，被打成那样还是没事儿😂IMAX超爽的！
4,路有冻死宇,2,2019-01-04,耐克公子就不要装宅男了，剧本老套如AI写就如果还能忍受（其实不能），那么IMDB TOP250级别的彩蛋除了哄哄萌新和大尾巴狼我不知道还有什么意义。唯一的可取之处就是确认了大黄蜂的性向，在撞见科迈罗之后便抛弃女主找未来老公希亚·拉博夫去了。
6,别说话我真的烦,2,2019-01-04,打架十分钟 煽情一百分钟 十分钟字幕 彩蛋一下就出来了 平庸之作 毫无亮点
0,妙可中国,3,2019-01-08,当卖拷贝把五部变变拍到舞龙舞凤歇斯底里时，选择回归原始无疑是明智之举，况且八十年代背景和满到泻的流行金曲轮播确实让观众耳目一新，失败的是对于少女成长的刻画终究是模糊匆忙的，她和她家庭的几次变化都缺失更有逻辑的推动力，像最后的跳水只是为了完成而完成，但萌宠化大黄蜂这波套路真够奸诈。
7,康报虹,3,2019-01-07,"受前作系列口碑和票房的影响，派拉蒙已经将《变形金刚6》撤出了2019年的档期，这个系列曾经有多么风光，如今就有多么难堪。派拉蒙试图用一部风格大变的“变形金刚”衍生作品来试探如今的电影市场，《大黄蜂》就这样临危上阵了，它没有狂轰乱炸、世界倾灭，G1的造型、冷战的背景以及八十年代的金曲使这部电影更像是真人版的《钢铁巨人》。
《大黄蜂》的市场表现将决定《变形金刚》系列的走向，新的团队会让这个大IP重新焕发活力吗？我很期待。"
2,魏晓波,4,2019-01-16,挺好，中规中矩的娱乐片。
1,长个儿,2,2019-01-20,挠痒痒
5,思郁,3,2019-01-05,比爆炸贝的好一些，但是也是勉强及格，其实这个系列问题是如何处理人类与机器的关系，面对庞大的机器，人类几乎没有什么作用，他们在电影中的存在感比较弱，所以导致很多这样类似的电影缺乏一种情感的联系。这种情感不是通过卖卖萌都就可以解决的，希望以后重启的电影能够改变这一点
4,大海里的针,4,2018-12-28,一部女性向的变形金刚电影，大黄蜂很萌，故事很暖。
1,不想做神仙鱼,2,2019-01-18,又干又尬，比预期的还难看。只有广播歌词选词说话有趣。对变形金刚系列这回是彻底死心了。
4,中华剑殇™,3,2019-01-05,导演承受巨大压力 因为拍不好就得回家去继承亿万财产。。
0,张苑希,3,2019-01-06,1.80年代流行金曲串串烧，换了导演风格就是不一样，扑面而来的青春气息和复古情怀，故事简易明了，情感纯朴动人；2.原来点电击不仅对人管用，对变形金刚也一样有效；3.哪个少女不想养一只这样的萌宠大黄蜂呢？
0,touya,3,2019-01-05,怎么说呢，这部片子与其说是变形金刚衍生作品，更像是小姑娘的成长故事，她在和Bumblebee相处过程找到了真正的自我，至于汽车人和霸天虎这边的剧情就多少有点儿戏了。不过整体观感还是舒适的，毕竟大黄蜂真的太可爱了。
0,深夜声咽,4,2019-01-04,就让我再回到80年代一会，这个世界再没有20多岁的80后了…如果不是3D就更好啦
0,zhang 2nd,4,2019-01-06,很好看，导演是粉丝，有童心，不是一味地追求酷炫，还要以情动人啊。柱子哥戏份不多，可每次出场都很有范儿。这次的造型比爆炸贝的做了简化，更贴近动画版。期待续集
0,小月,4,2019-01-19,蛮精彩，大黄蜂童鞋真是卖了一手好萌，可爱的笑点也很多。
2,薇羅尼卡,3,2019-01-01,哈哈哈哈哈哈，现场有姑娘说，以为来看的是大黄蜂，没想到看完感觉是小黄人...史上最萌，自己体会吧
0,viennavirus,4,2019-01-13,实际上套用的是卡通片中成长故事的范式，少年遇见神奇的物种，以介于宠物与伙伴的关系展开冒险——呈现得很完整，八十年代气息包括BGM都相当讨人喜欢。终于告别了卖拷贝丑陋的机械怪兽，一出真正来自G1的塞伯坦之战——可能是对于老同志们而言最重要的场景。刻意卖萌的几场不太喜欢，一直觉得大黄蜂的脸有些似曾相识，直到有一天看到一只巴哥犬才恍然大悟。
6,997,1,2019-01-04,真是完美诠释了什么叫又丑又长
1,夕阳,3,2019-01-05,海狸妹可爱。仿佛时时刻刻在提醒，快我们要放金曲了，快我们要放烂梗了。
0,本多,5,2019-01-05,剧情略赶，最好的变形金刚电影。btw，1987年the smiths出完最后一张专辑后解散了
1,Tom,3,2019-01-04,超级英雄片的外壳下，包裹着被摇滚乐和伤痛浸透的青春，很朋克很复古。虽然只是前传式的单人电影，但对路人影迷非常友好，适合入坑。
0,贝塔先生,4,2019-01-04,Cute
1,第七大陸,3,2019-01-04,为什么人们喜欢养小宠物？一只大黄蜂的使命。
0,daangel,3,2019-01-10,哪怕回到八零年代卖萌怀旧也压不住卖拷贝的烈焰雄心！我更喜欢八零年代乡间小调。
0,何婊砸,4,2019-01-17,大黄蜂就像个可爱的小孩子！明明就是小黄蜂！又是一轮经典怀旧摇滚风的狂吹。涤纶的声音好好听~大黄蜂和少女相互依偎的感情，容易让人想到机器人和人类的爱恋？
0,杉爷,3,2019-01-12,最后一场电影，最后简单的告别。
0,水脉,3,2019-01-13,在电影院里勉强看完了，真觉得不值。不想看大黄蜂失声卖萌。对女主成长困惑+家长里短丝毫不感兴趣。可能适合小孩子看吧
0,birds,3,2019-01-21,et2018
2,贾小年,3,2019-01-01,广州豆瓣超前点映场。可以理解为鬼畜技能加持的小黄蜂和为获得自我的叛逆少女讲了一个番外故事。“他比你们都要有人性！”也正是因为太讨好了，就少了太多了看性。
0,UrthónaD'Mors,3,2019-01-20,大黄蜂就是仗着自己弱小可怜但抗打的特性存活下来了
0,樱夏枫雪,4,2019-01-21,完全是为了海莉而看的！果然没有辜负我的期望！
0,蓝抑郁剂 Lily,5,2019-01-09,2019年第一部电影，和婧子在南京。大黄蜂是一只大狗狗吧
6,Hussein,4,2018-12-27,卧槽！这明明就是只小奶蜂！！！
0,元気一杯咪噶酱,4,2019-01-14,挺喜欢的
0,seabisuit,3,2019-01-05,《金刚》版的《水形物语》，强力致敬《ET外星人》《怪形》《早餐俱乐部》，尽管卖拷贝砸锅的那部5都没看，劲歌金曲把磁带换成黑胶也不如《银河护卫队》爽快，但浓浓的80年代情怀打斗造型也让我找到小时候搬着板凳守侯在电视机前观看动画片或得到心爱玩具的感动，因为整体剧情笑点确实很低幼，3DIMAX特效逼真画面清晰也使得影厅内一片和谐其乐融融的放松休闲。少数族裔面孔为主角好莱坞反川普时代的标准大片设定，《大地惊雷》后长成的少女海莉魅力尚可，不用担心耐克公子放弃电影梦想而回家继承父业，完全可以期待继续拍摄这个前传《地球最初的塞伯坦》。
2,ZeonGin Sou,4,2019-01-01,系列最佳。1.85：1比例吹爆。大黄蜂重回甲壳虫。对80年代怀旧风毫无抵抗力。摆脱爆炸贝，系列重新出发，再次聚焦人机故事。双线安排，18岁少女青春成长与伤痛作牵引，黑恶势力搜寻落魄义士为副线，青春洋溢，笑点得当，又惊险刺激。武戏克制，钢铁交缠减少，动作设计一流，人机同镜的动作戏依然保持惊艳，终于不再只是乱放烟花。
0,海狸狸狸,4,2019-01-12,走复古风真是100%正确啊。80年代金曲一响起就想给电影打满分。回归温情和卖萌真是再正确没有的路线了，期待下部，我要看擎天柱！！！
2,懒人老猫,3,2019-01-04,怎么说呢，剧情圆滑还算流畅但不是太有意思。但我们这种从小看过TV版的，情怀就是这么耐消磨。大黄蜂作为战士的一面和作为大黄狗子。小可爱蜂的一面我觉得还是有点精分。我最喜欢的场面是那个声波放机器狗的战斗场面，是的，这个是我特别特别熟悉的童年记忆。
2,包子,3,2019-01-04,其实剧情来说普普，但是大黄蜂堪称萌神啊！！！觉得此剧其实不适合带小朋友看，因为小朋友看完可能会忍不住缠着大人无理取闹要一个大黄蜂当宠物！因为即使我已经是个大人了，还是忍不住想闹，妈妈我要一个大黄蜂！！！！各种卖萌简直毫无底线好吗！！！！而且巨受受受受受受！！！！太想艹哭他！！！！！！！！！！
0,iriselite,5,2019-01-04,最接近于动画片里形象的大黄蜂现身了，其实以前动画里最弱的就是大黄蜂，它很萌，像猫咪狗子一样，80年代的怀旧金曲为本片增色。混血小黑人男主角很帅。
2,朝阳区刘能,3,2019-01-01,这才是真正的把剧情糊到脸上吧，简单粗暴到让人恍惚以为在看十几年前的电影。大家现在对于好莱坞爆米花片的要求已经退步到只要它不犯错就足以感动涕淋的程度了吗。反正大过年的可以看看吧，但是估计走出影院你也不会记得它讲了什么。
0,SingLesinger,4,2019-01-20,how to be a dog owner in the 80s
0,indicent time,4,2019-01-06,早说换个编剧（顺便换掉卖拷贝，再换个演员做主角）就能解决的问题，之前一直拖，现在钱挣少了吧？
0,阿素喇,4,2019-01-13,大黄蜂卖萌那部分真尬。。。开头打斗那段就很热血
0,非魚,3,2019-01-05,老歌金曲回顾一颗星，动画版造型的汽车人一颗星，最后一颗星给《大地惊雷》里长大了的小菇凉~
0,Enjolras,4,2019-01-04,变形金刚系列要重整旗鼓，需要解决的是剧情的合理性和趣味性以及动作场面审美疲劳的问题，很显然《大黄蜂》在这方面已经解决了一大半。青少年视角的叙事以及对主人公和大黄蜂之间的关系的深度刻画使得影片呈现出了一种“ET式”的温情，也使得影片的故事更具张力。动作场面方面，汽车人与霸天虎之间的战斗很难直接创造出新的表现形式，但是这一部在近身的格斗中，不再是以前的那种无限的撞击翻滚以至于“敌我难分”，而是在对抗中还夹杂着格斗动作设计的痕迹，一定程度上提升了观赏性。最后的铺垫不知道会将下一步作品引向何方，还是希望这个系列可以重现光彩吧！
0,pipboy,3,2019-01-04,公映3D
0,王小叶儿,3,2019-01-16,成长烦恼，家庭关系，重塑自我，方方面面做得周全却也显得不够出挑。但最好的地方是大黄蜂人设做得太有趣了，很像系列的第一部的感觉，满满少年感，太棒了。
0,周扒皮,4,2019-01-13,"可以说洗白第五部在心里糟透的印象
很顺畅地讲完了故事
人类这边没有坏人，与父母关系和解，交到新朋友
打斗真的挺克制了，但是这么容易打败反派，不过瘾
为什么女主每次穿短牛仔，里边都有打底裤?
女主有点像刚力彩芽
BEE真的萌爆了\(//∇//)\，打架时还会秒变脸型

看到黄色就想起小黄车的押金还没退我"
0,mamieliu,4,2019-01-11,大黄蜂太可爱了......
2,Mickey,3,2018-12-29,take on me响起的时候老泪纵横......
1,Favillae,4,2019-01-09,卖拷贝还是制片嘛。我也想在过生日那天捡到一个BBB啊，前提是我要会修车TT 柱子哥啥时候到地球的，也不来帮BBB一把，开车速度就是慢啊，也没交代他怎么杀出重围的。虎子们既能变车又能变灰机，为啥车子们就不能变灰机，明显不公平。心疼飞过山只露个脸就被劈两半了。下部想看到救护车和千斤顶。Bee毕竟长得Q萌(战斗模式脸挺帅的)，在哪里都是人类保姆。想想女主要捡到的是柱子哥？剧情该如何发展？。。。
0,cliosong,3,2019-01-04,（6.5/10）这次好歹像个电影了，即便烂梗还有一些，S7继续犯蠢。代价是相对于一部“变形金刚”电影这更像是一部青春片，这系列还有没有出路依旧不好说。
3,猪大腿,5,2018-12-21,上一部变形金刚也敢叫The Last Knight？明显这部的导演Travis Knight才是即将挽救这个系列的真·骑士。纯真而勇敢，渺小而绚烂，敏感而坚强；完美的Bumblebee，完美的某乐队，完美的Hailee Steinfeld（和她自己唱的片尾曲）。
0,阿良,3,2019-01-04,The smile is powerful thing.
0,Hengcuo,3,2019-01-13,机械萌和女子力的常规套路~
